,score,tweet
6802,2.0,"منين طلعتلي هالمرضة هلأ لك منيييييييييييييين ....يا رب طيب يا رب
"
6803,2.0,"searching
"
6804,2.0,"sitting in Calculus.
"
6805,2.0,"is trying to sleep, unsuccessfully.
"
6806,2.0,"gearing up for the job
"
6807,2.0,"is waiting for CERN to work its magic
"
6808,2.0,"Saw a sea turtle
"
6809,2.0,"I have a toothache, but it's one of my porcelain teeth.  I think this is a bad sign.
"
6810,2.0,"is at work but nothing to do....
"
6811,2.0,"working and eating lunch
"
6812,2.0,"at home
"
6813,2.0,"at home
"
6814,2.0,"at home
"
6815,2.0,"At home
"
6816,2.0,"At home
"
6817,2.0,"In the office. Foggy outside.
"
6818,2.0,"@the airport
"
6819,2.0,"sitting in the office.....
"
6820,2.0,"finishing work
"
6821,2.0,"back at Coffee to the People, job hunting and eavesdropping
"
6822,2.0,"Working late again.  Very tired, but thankful for today with my family
"
6823,2.0,"writing a simple file converter http://feedntrack.de/l/1/t5t8a
"
6824,2.0,"OH NO THEY DID NOT: The Fetus Interview: http://freebristolpalin.com/?p=26
"
6825,2.0,"Т.к. смс больше не приходят - твиттер теряет актуальность.
"
6826,2.0,"add comment
"
6827,2.0,"Ai se sêsse!
"
6828,2.0,"add comment
"
6829,2.0,"فردا باید بشینم خرو گاو و با هم بزنم
"
6830,2.0,"Писец, нашу маршрутку гаец стопарнул. Отсутствие пробок еще не уско
"
6831,2.0,"just had breakfast, time to get some work done
"
6832,2.0,"I am working at Ford in Romeo
"
6833,2.0,"I need a speedboat!
"
6834,2.0,"Leaving for the windy city
"
6835,2.0,"Ah, the sweetness of procrastination!
"
6836,2.0,"working on flock
"
6837,2.0,"Laying to rest, saving my breath.
"
6838,2.0,"this in boring
"
6839,2.0,"This is slightly frightening:   http://tinyurl.com/67rrfc
"
6840,2.0,"Waiting to read about the apple event
"
6841,2.0,"is working and schooling
"
6842,2.0,"Anyone from San Antonio?
"
6843,2.0,"Working at Crescent Electric Supply Company
"
6844,2.0,"Everything went black...
"
6845,2.0,"Supporting US Air Force Academy football, basketball and athletics
"
6846,2.0,"getting ready to sleep.
"
6847,2.0,"It is insanely foggy this morning :o
"
6848,2.0,"Working on a promotional campaign for a book about Belly Dance and The Goddess.
"
6849,2.0,"Currently Browsing: http://tinyurl.com/yq7yyo
"
6850,2.0,"Currently Browsing: http://blog.libraene.com/page/6
"
6851,2.0,"Ur mum
"
6852,2.0,"Currently Browsing: http://tinyurl.com/6ct8km
"
6853,2.0,"K, working
"
6854,2.0,"Add friend
"
6855,2.0,"ı search friend
"
6856,2.0,"Working on graphics
"
6857,2.0,"Late!
"
6858,2.0,"Wasting time at work....
"
6859,2.0,"Is off to work.
"
6860,2.0,"Trying to sleep.
"
6861,2.0,"Sitting here full of anticipation...
"
6862,2.0,"sitting idle
"
6863,2.0,"Sitting
"
6864,2.0,"watching IKE
"
6865,2.0,"watching star trek
"
6866,2.0,"Losing my lunch buddy. :(
"
6867,2.0,"i agree with shall22
"
6868,2.0,"I am procrastinating
"
6869,2.0,"Going to sleep
"
6870,2.0,"going to sleep
"
6871,2.0,"working and trying not to fall asleep.
"
6872,2.0,"Working and trying not to fall asleep!
"
6873,2.0,"Staring at the Monitor !!!
"
6874,2.0,"I get it!
"
6875,2.0,"At home, about to work on English
"
6876,2.0,"Currently In the Office
"
6877,2.0,"back
"
6878,2.0,"working from home
"
6879,2.0,"Working from home today
"
6880,2.0,"Trying not to shoot myself at work
"
6881,2.0,"everything is so tiny how do i make it bigger?
"
6882,2.0,"Working overtime, work out.
"
6883,2.0,"""pondering """" why am I so fascinated with anything and everything Asian.""
"
6884,2.0,"Was busy at work today!!
"
6885,2.0,"Тяжело дается возвращение в рабочее состояние после отпуска. Но да что делать. Скоро будут статьи.. http://tinyurl.com/5h376r
"
6886,2.0,"Is it bedtime yet..........
"
6887,2.0,"doing work
"
6888,2.0,"Lunch!
"
6889,2.0,"Trying to work
"
6890,2.0,"Trying to work
"
6891,2.0,"sitting at work trying to be busy
"
6892,2.0,"At temple
"
6893,2.0,"sitting at home
"
6894,2.0,"Getting Ex Back  http://tinyurl.com/699ob6
"
6895,2.0,"let me go
"
6896,2.0,"don't look, it's too scary... http://tinyurl.com/6kwqwd
"
6897,2.0,"Going to work :(
"
6898,2.0,"Going to work
"
6899,2.0,"going to work
"
6900,2.0,"going to work
"
6901,2.0,"i wish I wish....
"
6902,2.0,"working -- working -- and working ...
"
6903,2.0,"getting ready for school..
"
6904,2.0,"Sitting at school doing this when i should be doing work
"
6905,2.0,"High Tide video SO SLOW..... http://tinyurl.com/6pfnza
"
6906,2.0,"trying not to go postal.
"
6907,2.0,"i still don't get why i am doing this.
"
6908,2.0,"At work. Not much else to say right now.
"
6909,2.0,"CUT THE STREAM
"
6910,2.0,"Waiting for the French roast to kick in.
"
6911,2.0,"Big day tomorrow.
"
6912,2.0,"She won't do it, but her sister will
"
6913,2.0,"so sleepy ...
"
6914,2.0,"so sleepy
"
6915,2.0,"cleaning up my office
"
6916,2.0,"ONE TREE HILL
"
6917,2.0,"X.
"
6918,2.0,"沒得獎.. 目標 500 萬吧
"
6919,2.0,"rich
"
6920,2.0,"student
"
6921,2.0,"Bedtime
"
6922,2.0,"Breakfast!!
"
6923,2.0,"not sleeping
"
6924,2.0,"is writing...
"
6925,2.0,"moving on
"
6926,2.0,"Sitting in tech class.
"
6927,2.0,"keeping an eye on ike
"
6928,2.0,"Finishing a paper...
"
6929,2.0,"My dog just caught a baby squirrel.
"
6930,2.0,"Prepare to trip..
"
6931,2.0,"Monday Night Football - Now I can feed my addiction.
"
6932,2.0,"back from holiday
"
6933,2.0,"is working :)
"
6934,2.0,"is working
"
6935,2.0,"is working... I hate the commute... can't wait to get in bed again
"
6936,2.0,"about to go to sleep
"
6937,2.0,"end transmission.
"
6938,2.0,"getting everything together, it is exciting.
"
6939,2.0,"stupid classes...
"
6940,2.0,"wasting time in class
"
6941,2.0,"working for change.
"
6942,2.0,"not much
"
6943,2.0,"not much
"
6944,2.0,"Not much
"
6945,2.0,"Asleep
"
6946,2.0,"Working at the fitness center
"
6947,2.0,"writing my piece
"
6948,2.0,"Working in the office today.
"
6949,2.0,"""""""... even though it is much better [in Iraq] ...""""  Shouldn't that be """"... even though (fill in the blank) 'says' it is much better...""""  ??""
"
6950,2.0,"getting ready fo work
"
6951,2.0,"Back from Vacation :(
"
6952,2.0,"Go
"
6953,2.0,"Going to generation church at 7pm
"
6954,2.0,"is working from home - joy :-)
"
6955,2.0,"off from work today
"
6956,2.0,"Getting ready to do more homework
"
6957,2.0,"cooking dinner
"
6958,2.0,"cooking dinner
"
6959,2.0,"Back in the us. Lots of excitement back at work..
"
6960,2.0,"service
"
6961,2.0,"It's a computer intensive day, getting ready for travel tomorrow.
"
6962,2.0,"I am tired
"
6963,2.0,"Trouble Getting Pregnant? Advice From a Mother of 3 - Part 2: http://EzineArticles.com/?id=1465773
"
6964,2.0,"Needs more pro football
"
6965,2.0,"back from brain rock festival: http://tinyurl.com/6ehgyb
"
6966,2.0,"Change is as likely to be for the worse as for the better & is usually mixed. Changing underwear is no fun from one dirty one to another.
"
6967,2.0,"I am at work
"
6968,2.0,"I am at work
"
6969,2.0,"I am at work
"
6970,2.0,"Not too much
"
6971,2.0,"Working like a hooker on pay day!
"
6972,2.0,"Is gearing up for the street team.
"
6973,2.0,"Going to school
"
6974,2.0,"END OF WORLD FAIL
"
6975,2.0,"I don't want your freedom
"
6976,2.0,"I sorry  Tennis
"
6977,2.0,"going back to work.
"
6978,2.0,"i want live
"
6979,2.0,"someone should report that!
"
6980,2.0,"English ^_^
"
6981,2.0,"working
"
6982,2.0,"working
"
6983,2.0,"working
"
6984,2.0,"working
"
6985,2.0,"working
"
6986,2.0,"working
"
6987,2.0,"working
"
6988,2.0,"working working working....................
"
6989,2.0,"Working
"
6990,2.0,"working
"
6991,2.0,"working
"
6992,2.0,"working
"
6993,2.0,"working
"
6994,2.0,"Working, working, working..
"
6995,2.0,"Working
"
6996,2.0,"Working
"
6997,2.0,"working?
"
6998,2.0,"working
"
6999,2.0,"Working
"
7000,2.0,"working
"
7001,2.0,"working
"
7002,2.0,"Working
"
7003,2.0,"working
"
7004,2.0,"working
"
7005,2.0,"working
"
7006,2.0,"working.
"
7007,2.0,"Working
"
7008,2.0,"working
"
7009,2.0,")-: WORKING :-(
"
7010,2.0,"working
"
7011,2.0,"Working
"
7012,2.0,"working
"
7013,2.0,"working
"
7014,2.0,"Working!
"
7015,2.0,"working
"
7016,2.0,"Working
"
7017,2.0,"working
"
7018,2.0,"working
"
7019,2.0,"Working
"
7020,2.0,". . . . working
"
7021,2.0,"working
"
7022,2.0,"working
"
7023,2.0,"working
"
7024,2.0,"working
"
7025,2.0,"working!
"
7026,2.0,"Working
"
7027,2.0,"working
"
7028,2.0,"working
"
7029,2.0,"Working
"
7030,2.0,"Working!
"
7031,2.0,"working
"
7032,2.0,"working
"
7033,2.0,"working
"
7034,2.0,"working
"
7035,2.0,"working
"
7036,2.0,"working
"
7037,2.0,"working
"
7038,2.0,"Working
"
7039,2.0,"Working?
"
7040,2.0,"Working......
"
7041,2.0,"Working
"
7042,2.0,"working
"
7043,2.0,".. working
"
7044,2.0,"Working
"
7045,2.0,"working
"
7046,2.0,"working
"
7047,2.0,"Working!!
"
7048,2.0,"Working
"
7049,2.0,"working.
"
7050,2.0,"working
"
7051,2.0,"Working
"
7052,2.0,"Working.
"
7053,2.0,"working!
"
7054,2.0,"Working.
"
7055,2.0,"working
"
7056,2.0,"working
"
7057,2.0,"Working
"
7058,2.0,"""""""working""""""
"
7059,2.0,"working
"
7060,2.0,"Working
"
7061,2.0,"Working
"
7062,2.0,"working
"
7063,2.0,"working
"
7064,2.0,"""""""Working""""""
"
7065,2.0,"Working
"
7066,2.0,"working
"
7067,2.0,"working
"
7068,2.0,"working
"
7069,2.0,"goddam working
"
7070,2.0,"Working
"
7071,2.0,"Working
"
7072,2.0,"Working ..
"
7073,2.0,"working
"
7074,2.0,"working?
"
7075,2.0,"Working
"
7076,2.0,"working
"
7077,2.0,"Working!
"
7078,2.0,"Working
"
7079,2.0,"Working
"
7080,2.0,"working
"
7081,2.0,"working
"
7082,2.0,"Working
"
7083,2.0,"working
"
7084,2.0,"Working
"
7085,2.0,"working
"
7086,2.0,"working
"
7087,2.0,"working
"
7088,2.0,"Working
"
7089,2.0,"working
"
7090,2.0,"working
"
7091,2.0,"working!
"
7092,2.0,"Working
"
7093,2.0,"working
"
7094,2.0,"working
"
7095,2.0,"Working
"
7096,2.0,"Working
"
7097,2.0,"working
"
7098,2.0,"Working
"
7099,2.0,"working
"
7100,2.0,"Working
"
7101,2.0,"Working
"
7102,2.0,"Working today!!
"
7103,2.0,"7 more days in the office
"
7104,2.0,"oh school back into the old rhythm
"
7105,2.0,"is in her second week of school and already ready for summer.
"
7106,2.0,"omw to get a hair cut. great day to be a commuter, 30 min delay on BART. and its only tuesday...
"
7107,2.0,"it worked!
"
7108,2.0,"staring at my monitor
"
7109,2.0,"Mayor of st paul to be on bateman now
"
7110,2.0,"i am currently lying in bed with a dreadful cold.
"
7111,2.0,"getting a bit nervous...
"
7112,2.0,"working on my computer
"
7113,2.0,"Nothing like 7th grade football.
"
7114,2.0,"Working, waiting to go home
"
7115,2.0,"I hate password change day
"
7116,2.0,"is trying to get caught up on her homework! But decided that I need a nap!
"
7117,2.0,"No clue how to do it. Tutor me?
"
7118,2.0,"headed to work...................
"
7119,2.0,"And now I have to go back to work...
"
7120,2.0,"Going to the mall to finish back to school shopping.
"
7121,2.0,"Working at Home
"
7122,2.0,"being a monkey
"
7123,2.0,"Waiting for the apple event to start.
"
7124,2.0,"Waiting for the Apple event to start
"
7125,2.0,"is exhausted....
"
7126,2.0,"is depressed....
"
7127,2.0,"is wanting some pudding!
"
7128,2.0,"swimming / eating fish
"
7129,2.0,"finally back in the city and it's cold. i miss the sacramento heat.
"
7130,2.0,"RIP Evan Tanner. Fought with a true warrior spirit.
"
7131,2.0,"do work
"
7132,2.0,"Just got home from work. Getting ready to start my homework.
"
7133,2.0,"Why?
"
7134,2.0,"Why
"
7135,2.0,"working hard getting the pub together. . . I need a drink!
"
7136,2.0,"getting ready to go to work!
"
7137,2.0,"going to lunch, Realizing God will take care of everything if I will let Him.
"
7138,2.0,"1st day of school...
"
7139,2.0,"He is still moving
"
7140,2.0,"Is finding the one day at a time thing a little hard to handle.  Struggling to cope with the healing process and over feeling useless!
"
7141,2.0,"Sleep
"
7142,2.0,"sleep peep
"
7143,2.0,"@sleep
"
7144,2.0,"шибко заколдованная сервиса без поллитры не разберешся куда нажимать и что куртить...
"
7145,2.0,"Killing the in pile.
"
7146,2.0,"procrastinating, a lot
"
7147,2.0,"i was sitting waiting wishing...
"
7148,2.0,"is liking high school so far.
"
7149,2.0,"Heading into work.
"
7150,2.0,"at my computer
"
7151,2.0,"I am at school
"
7152,2.0,"Waiting for Biology to start
"
7153,2.0,"No way
"
7154,2.0,"Talking to my boss.
"
7155,2.0,"Working late.
"
7156,2.0,"working late
"
7157,2.0,"Working late
"
7158,2.0,"I stole it and put it on my yard!
"
7159,2.0,"No.
"
7160,2.0,"no poop
"
7161,2.0,"Got the golden ticket.  about to land
"
7162,2.0,"Working, Oh joy.
"
7163,2.0,"staring at the computer
"
7164,2.0,"Saw my daughter in the crowd twice already!
"
7165,2.0,"Awesome, Ike is gonna miss me.
"
7166,2.0,"Going to work soon till 5
"
7167,2.0,"I feel ugly, inconsequential and jaded
"
7168,2.0,"@ work
"
7169,2.0,"@ work
"
7170,2.0,"work work work!
"
7171,2.0,"@ work
"
7172,2.0,"@ work
"
7173,2.0,"@ work..
"
7174,2.0,"work work work!
"
7175,2.0,"work work work!
"
7176,2.0,"@work
"
7177,2.0,"working in my office
"
7178,2.0,"Working in my office
"
7179,2.0,"cooking
"
7180,2.0,"procrastinating
"
7181,2.0,"DRIVING
"
7182,2.0,"accounting!
"
7183,2.0,"TA
"
7184,2.0,"chat
"
7185,2.0,"hungry
"
7186,2.0,"HUNGRY!
"
7187,2.0,"دعوه من شباب٦ابريل لإفطار جماعى ديش بارتى بحديقة الأزهر الجمعه١٢رمضان
"
7188,2.0,"من میخوام جنون بگیرم
"
7189,2.0,"boring
"
7190,2.0,"chat
"
7191,2.0,"Going back to school!
"
7192,2.0,"its just little conversation - non?
"
7193,2.0,"nothing in class
"
7194,2.0,"No Comment...
"
7195,2.0,"WANT TO GET IN ON THE CONVERSATION
"
7196,2.0,"i do not have a clue wat to do
"
7197,2.0,"Getting drunk :-)
"
7198,2.0,"Stress... Stupid Monday...
"
7199,2.0,"I forgot do laundry and vacuum too....
"
7200,2.0,"is STILL working
"
7201,2.0,"Slacking off at work.
"
7202,2.0,"really can't concentrate!!!
"
7203,2.0,"trying to get work done.
"
7204,2.0,"i am at work currently
"
7205,2.0,"Night already
"
7206,2.0,"Waiting for a ride to work, since I still don't have a second vehicle.  I am not patient.
"
7207,2.0,"really tired today!
"
7208,2.0,"trying to go to sleep but can't
"
7209,2.0,"Tired and looking at computer
"
7210,2.0,"Glad Cling Wrap doesn't cling worth a crap.
"
7211,2.0,"wishing that i was a millionaire and didn't have to have a job!
"
7212,2.0,"working at the office
"
7213,2.0,"Let go and let Dog.
"
7214,2.0,"hanging at back to school night
"
7215,2.0,"Is home after a lovely flight but missing everyone lots!!
"
7216,2.0,"almost done moving
"
7217,2.0,"homework with my daughter...
"
7218,2.0,"Working at my house.
"
7219,2.0,"At work in Bangkok
"
7220,2.0,"Is at work.
"
7221,2.0,"is at work
"
7222,2.0,"is at work.
"
7223,2.0,"very tired
"
7224,2.0,"is probably in class. Or the lab
"
7225,2.0,"not working
"
7226,2.0,"Not working
"
7227,2.0,"Doing an assignment for class
"
7228,2.0,"Going to class!
"
7229,2.0,"Going to class
"
7230,2.0,"When I am an old woman I am going to drive a purple moped and wear a helmet 2 sizes too big for my tiny little head.
"
7231,2.0,"Can't sleep
"
7232,2.0,"Recently my cousin passed away suddenly with an aneurysm at her heart. She was thirty. I am trying to regain my power of concentration.
"
7233,2.0,"Always borrow money from a pessimist.  He won't expect it back.
"
7234,2.0,"busy week at work.
"
7235,2.0,"....а они, оказывается, под мрамор. В собственном доме. Два года. Все-таки я кошмарно ненаблюдательный.
"
